2023-11-27 18:31:41,235 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-4
2023-11-27 18:31:41,235 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 轮子-4
2023-11-27 18:31:41,236 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 发射-1
2023-11-27 18:31:41,236 INFO  ExportHelperExtension.cs: 1136 - Found 54 in 发射-1
2023-11-27 18:31:41,236 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 发射-1
2023-11-27 18:31:41,236 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 云台架-1
2023-11-27 18:31:41,368 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 云台架-1
2023-11-27 18:31:41,368 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 云台架-1
2023-11-27 18:31:41,713 INFO  SwAddin.cs: 339 - Loading config tree
2023-11-27 18:31:41,716 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-11-27 18:31:41,721 INFO  SwAddin.cs: 344 - Showing property manager
2023-11-27 18:32:19,142 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:32:52,677 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:33:48,145 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2023-11-27 18:33:48,180 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:42:39,650 INFO  SwAddin.cs: 294 - Assembly export called for file urdf1.SLDASM
2023-11-27 18:42:39,651 INFO  SwAddin.cs: 299 - Save is required
2023-11-27 18:42:39,651 INFO  SwAddin.cs: 313 - Saving assembly
2023-11-27 18:42:40,051 INFO  SwAddin.cs: 316 - Opening property manager
2023-11-27 18:42:40,053 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from urdf1.SLDASM
2023-11-27 18:42:40,053 INFO  ExportHelperExtension.cs: 1136 - Found 69 in urdf1.SLDASM
2023-11-27 18:42:40,054 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in urdf1.SLDASM
2023-11-27 18:42:40,054 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-27 18:42:40,054 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-11-27 18:42:40,054 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 车体-1
2023-11-27 18:42:40,055 INFO  ExportHelperExtension.cs: 1136 - Found 118 in 车体-1
2023-11-27 18:42:40,055 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 车体-1
2023-11-27 18:42:40,056 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 轮子-3
2023-11-27 18:42:40,056 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-3
2023-11-27 18:42:40,056 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 轮子-3
2023-11-27 18:42:40,056 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 轮子-1
2023-11-27 18:42:40,057 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-1
2023-11-27 18:42:40,057 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 轮子-1
2023-11-27 18:42:40,057 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 轮子-2
2023-11-27 18:42:40,057 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-2
2023-11-27 18:42:40,058 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 轮子-2
2023-11-27 18:42:40,058 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 轮子-4
2023-11-27 18:42:40,058 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-4
2023-11-27 18:42:40,058 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 轮子-4
2023-11-27 18:42:40,059 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 发射-1
2023-11-27 18:42:40,059 INFO  ExportHelperExtension.cs: 1136 - Found 54 in 发射-1
2023-11-27 18:42:40,059 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 发射-1
2023-11-27 18:42:40,059 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 云台架-1
2023-11-27 18:42:40,060 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 云台架-1
2023-11-27 18:42:40,060 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 云台架-1
2023-11-27 18:42:40,060 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from urdf1.SLDASM
2023-11-27 18:42:40,060 INFO  ExportHelperExtension.cs: 1136 - Found 69 in urdf1.SLDASM
2023-11-27 18:42:40,061 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in urdf1.SLDASM
2023-11-27 18:42:40,061 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-27 18:42:40,061 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2023-11-27 18:42:40,061 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 车体-1
2023-11-27 18:42:40,062 INFO  ExportHelperExtension.cs: 1136 - Found 118 in 车体-1
2023-11-27 18:42:40,062 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 车体-1
2023-11-27 18:42:40,062 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 轮子-3
2023-11-27 18:42:40,063 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-3
2023-11-27 18:42:40,063 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 轮子-3
2023-11-27 18:42:40,063 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 轮子-1
2023-11-27 18:42:40,063 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-1
2023-11-27 18:42:40,063 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 轮子-1
2023-11-27 18:42:40,063 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 轮子-2
2023-11-27 18:42:40,064 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-2
2023-11-27 18:42:40,064 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 轮子-2
2023-11-27 18:42:40,065 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 轮子-4
2023-11-27 18:42:40,065 INFO  ExportHelperExtension.cs: 1136 - Found 25 in 轮子-4
2023-11-27 18:42:40,065 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 轮子-4
2023-11-27 18:42:40,066 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 发射-1
2023-11-27 18:42:40,066 INFO  ExportHelperExtension.cs: 1136 - Found 54 in 发射-1
2023-11-27 18:42:40,066 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 发射-1
2023-11-27 18:42:40,066 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 云台架-1
2023-11-27 18:42:40,127 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 云台架-1
2023-11-27 18:42:40,127 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 云台架-1
2023-11-27 18:42:40,346 INFO  SwAddin.cs: 339 - Loading config tree
2023-11-27 18:42:40,347 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-11-27 18:42:40,347 INFO  SwAddin.cs: 344 - Showing property manager
2023-11-27 18:42:56,948 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:43:26,615 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:43:28,325 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:43:46,786 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-11-27 18:43:46,933 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-11-27 18:44:10,432 INFO  SwAddin.cs: 294 - Assembly export called for file urdf1.SLDASM
2023-11-27 18:44:10,432 INFO  SwAddin.cs: 299 - Save is required
2023-11-27 18:44:10,432 INFO  SwAddin.cs: 313 - Saving assembly
